Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Bala,9420648,2019,Comedy,NA,NA,Hindi,Ayushmann Khurrana,Bhumi Pednekar,Yami Gautam,Ankita Lad,NA,NA,"Focuses on a young man Gaurav Rawat aka Bala (Ayushmann Khurrana) plagued with premature baldness and the way he copes with the situation. Revolving around his everyday struggle due to hair loss, the film also explores Bala's relationship with the two women in his life, played by Yami Gautam and Bhumi Pednekar.",7.3,13011,https://www.imdb.com/title/tt9420648/
Mohalla Assi,4949324,2015,Comedy,Drama,NA,Hindi,Sunny Deol,Sakshi Tanwar,Ravi Kishan,NA,NA,NA,"Based on Dr. Kashinath Singh's Hindi novel 'Kashi Ka Assi', a religious satire based on the commercialization of the pilgrimage city, and fake gurus who lure the visitors and tourists. Assi Ghat is a burning ghat on the river banks of Ganges flowing into the middle of Banaras, India. The film is based in a famous, historical locality by the ghat, on the southern end of Banaras (Varanasi).",6.8,1646,https://www.imdb.com/title/tt4949324/
Daddy,6926486,2017,Action,Biography,Crime,Hindi,Arjun Rampal,Aishwarya Rajesh,Nishikant Kamat,Vishakha Agrawal,Bhaskar Gupta,Musa Husain,"In 1982 when Mumbai mills started shutting down many unemployed young men took to the world of crime one of them being Arun Gawli.Gawli started betting gambling in Matka dens on instance of his friends Rama Naik and Babu Reshim but to earn quick money they gang started killing people for extortion where he finds him in the books of a Don Maqsood Bhai.After death of Babu Reshim ,Rama Naik takes over the gang and runs with Gawli whose fondly called as Daddy and develop rivalry with Maqsood.Gawli marries his sweetheart Zubeida who asks him to give world of crime but Gawli takes over the gang after Rama Naik gets killed by rival gang.",6.4,1997,https://www.imdb.com/title/tt6926486/
Rajma Chawal,6747420,2018,Comedy,Drama,Family,Hindi,Rishi Kapoor,Amyra Dastur,Mukesh Chhabra,NA,NA,NA,NA,5.8,1750,https://www.imdb.com/title/tt6747420/
Dosti,0146645,1964,Drama,Family,Musical,Hindi,Sudhir Kumar,Sushil Kumar,Sanjay Khan,NA,NA,NA,"Mr. Gupta passes away after an accident while on duty, leaving behind his ailing wife and school-going son, Ramnath. Both await for some compensation, and when they are informed that the company does not accept liability for Gupta's death, his wife falls down the stairs. and passes out. When Ramnath goes to fetch a doctor, he is knocked down and run over by a speeding car, losing the use of his left leg. When he returns from hospital, he finds that his mom has passed away, and his landlord has evicted him. Penniless and hungry, he roams the streets of Bombay and befriends a blind young man, Mohan, and both use their talents - playing and harmonica and singing respectively to earn some money. Mohan is on the look-out for his sister, Meena, who works as a Nurse in one of the hospitals and hopes to be reunited with her. Both friends befriend a ailing young girl, Manjula, and hope to get some money from her so that Ramnath can attend school. But fate has other plans for them, Manjula passes away, Meena does get to meet Mohan, but refuses to recognize him as she does not wish to associate herself with a lowly beggar; while Ramnath is arrested by the Police for his alleged involvement with a group of robbers.",8.4,1604,https://www.imdb.com/title/tt0146645/
Khoobsurat,3554418,2014,Comedy,Romance,NA,Hindi,Sonam Kapoor,Fawad Khan,Ratna Pathak Shah,Pradeep Paul Francis,Janhavi Wadke,NA,"Khoobsurat is a quirky, modern romantic comedy about what happens when a vibrant, hopelessly romantic physiotherapist meets handsome young Rajput prince who is the complete opposite of her and is engaged to someone else. It is a battle of values between two individually crazy families one that encourages discipline and self - restraint versus the other, which is all for spontaneity and open mindedness. Khoobsurat looks at universal themes: being able to love and respect yourself; and having to fight for the things you really want.",6.4,8036,https://www.imdb.com/title/tt3554418/
Chameli Ki Shaadi,0090812,1986,Comedy,Drama,Romance,Hindi,Anil Kapoor,Amrita Singh,Om Prakash,Shankar Zade,NA,NA,"Charandas lives a poor lifestyle in a small town in India along with his older brother, Bhajandas, and Bhabhi. He is unemployed and commits himself to be a wrestler with Ustad Mastram Pahelwan, who gets him to promise to be celibate until he is 40 years of age. But when Charandas meets with a school student, Chameli, the daughter of a low-caste Coal merchant, both fall head-over-heels in love with each other, go on dates, exchange love letters, much to the chagrin of Chameli's dad, Kallumal, who has plans to be the next Municipal Chairman, and mom, Champa, who decide to enlist the help of Champa's brother, Chaganlal, as well as arrange Chameli's marriage with Advocate Makhan, the son of Lachuram, who is of their caste. As events hilarious spiral out of control, Charandas must now decide whether he prefers to be known as the semi-senile lover, Majnu, or as Prithviraj Chauhan, who dared to abduct his future wife, amidst stiff all-round opposition.",7.5,1626,https://www.imdb.com/title/tt0090812/
Traffic Signal,0819810,2007,Drama,NA,NA,Hindi,Kunal Khemu,Neetu Chandra,Upendra Limaye,Abdul Ansari,Dinkar Balal,Nitin Kulkarni,"Silsila is the ""manager"" of one traffic signal, that is he collects the ""hafta"" (protection tax) from each signal squatter plying his trade. There's Tsunami, a little scavenger boy, there's Rani - a Gujrati girl selling ethnic clothes on the sidewalk, and there's Dominic - a drug addict and the prostitute who feels for him. Then there's Silsila himself, who's an orphan, and reports to Jaffer bhai the local goon. Jaffer bhai in turn reports to Haji the leader of the local mafia. And the hafta, from each traffic signal and territory Haji controls, seeps upward to the politicians. Life is routine, until Silsila and Jaffer bhai get caught up in a chain of events which threatens the very source of their livelihood - the traffic signal itself, and Silsila must either remain mute with fear or protest . . .",6.5,1589,https://www.imdb.com/title/tt0819810/
Dil Ne Jise Apna Kaha,0396563,2004,Drama,Romance,NA,Hindi,Salman Khan,Preity Zinta,Bhoomika Chawla,NA,NA,NA,"Rishabh and Parineeta are both deeply in love with each other. He is a wealthy young man, working in an advertising agency while she is a hardworking, dedicated doctor. Both marry and soon Pari is pregnant. Pari has a dream to create a hospital for children. Tragically, Pari is suddenly involved in an accident, and both the baby and she die in hospital. Pari's last wish was to donate her heart to a patient of hers called Dhani. Rishabh is devastated, and opposes the plan to donate the heart but goes ahead with Pari's last request. Dhani is cured much to the joy of her family and her grandmother. Rishabh has gone into depression but soon comes across Pari's project to build a hospital for children. He plans to fulfill her dream and begins to develop the hospital. Soon enough Rishabh and Dhani come across each other and she feels an instant attraction to him. Rishabh ignores her advances as he is still very much in love with Pari. Rishabh does not know that Pari's heart was given to Dhani and soon he realizes that but there Dhani faints then he starts to fall in love with her to thinking as if she is another Pari that has the same heart and then Dhani and Rishab get together.",4.4,1792,https://www.imdb.com/title/tt0396563/
Mard,0089552,1985,Action,Drama,Romance,Hindi,Amitabh Bachchan,Amrita Singh,Nirupa Roy,Sudhakar,NA,NA,"British intelligence comes over to India and loot all its wealth and carry it over to there country. Once they were being challenge by a brave king name Raja Azaad Singh, one day he happen to confront them and take them over to Lady Elena where some justice was being thought to them but they turn back and attack Azaad Singh on his back and he was wounded on his left arm. He contact Dr. Harry and was again attack but this time he sent away his wife and new born baby son by putting a mark on his arm. Fearing that the baby may fall into the British arm his mother decides to leave him into an orphanage. Later on the boy grows up and was called Mard with intelligence to protect his own country, a woman name Jamuna and her husband brought him up. On a chance encounter he happen to meet up with beautiful and charming Ruby on a mischap and later on found out it was Dr. Harry's daughter, on a strange incident both Ruby and Mard falls in love. But her father had other plans for her to marry slave master and stone hearted Danny who harasses Ruby and Mard alot but soon he meet up with a slave and later on found out that it was his mother. He happen to meet up with another slave too later in which he had to fight and the two found out that it was father and son because of the mark on Mard's arm since childhood. They had to fight in order to impress the British. But because of a horse name ""Badal"" and a wonder dog name ""Moti"" they were able to eliminate the British and saves the country's future.",6.2,1676,https://www.imdb.com/title/tt0089552/
Amar Prem,0066758,1972,Drama,Musical,Romance,Hindi,Rajesh Khanna,Sharmila Tagore,Sujit Kumar,S.K. Chatterjee,Madhukar S. Shinde,Dilip Singh,NA,8.2,1637,https://www.imdb.com/title/tt0066758/
Teen Patti,1183917,2010,Crime,Drama,Thriller,Hindi,Amitabh Bachchan,Madhavan,Shraddha Kapoor,Sachin Dabhade,Irfan Khan,Vilas Kolap,"Perci Trachtenberg, widely regarded as the world's greatest living mathematician, meets Venkat, a reclusive math genius from India, at a high rolling casino in London. Venkat tells Perci about an equation that could not only change the dialogue on mathematics forever, but one that has already left an indelible impression of guilt - for many painful reasons - on Venkat's life. As it turns out, the reclusive genius Venkat has cracked a theory that could redefine the principles of probability and randomness. However, as with all exceptional knowledge, his equation has its upside - as well as its dark underbelly. Aware that he is on the precipice of an extraordinary discovery, one that could find applications across various sciences, Venkat is encouraged to test his theory in the real world by professor Shantanu, an ambitious colleague of Venkat. Although Venkat has no interest in the money that could come from practicing his equation to crack Teen Patti, (a poker game) he eventually succumbs to Shantanu's charismatic persuasion. Soon, with the help of a few students, each with a complicated and singular fate of their own, they explore the addas (underground gambling dens) of wild Bombay. But what starts out as an experiment between a charismatic young professor and an eccentric older one soon descends into a game neither of them can control. When their lives sink into maddening chaos, the greed and desperation that had fueled them on can no longer save them. Perci understands that Venkat's theory in essence, questions the idea of what is random - and what is fated.",4.1,1495,https://www.imdb.com/title/tt1183917/
Notebook,9105014,2019,Drama,Romance,NA,Hindi,Zaheer Iqbal,Pranutan Bahl,Mir Mohammed Mehroos,Dhiristi Bakshi,NA,NA,In the Kashmir valley Kabir a former army officer comes as a teacher in a school which was once run by his father.The school has no facilities and is soon to be shut without a teacher.After finding about the new teacher students start to attend the school. But the they don't like Kabir as he is strict.Kabir then comes across the diary of previous teacher Firdaus and adopts her way of teaching and becomes friend of the students.He gets to know more about Firdaus and wants to know where and what she is doing presently.,6.9,2350,https://www.imdb.com/title/tt9105014/
Chittagong,1785333,2012,Action,Drama,War,Hindi,Manoj Bajpayee,Barry John,Delzad Hiwale,Rita Ghosh,Somenath Pakre,NA,"Set in the turbulence of the 1930s British India, a 14 year old boy, Jhunku, and his journey to find where he belongs. For the first time in Indian history, the British army is defeated by a ragtag army of schoolboys and their teacher, Masterda. Called a traitor by his peers, and let down by a man he trusts, Jhunku impulsively joins the movement. As his world is turned upside down, Jhunku is forced to confront his self-doubts. As the leaders of the movement are progressively caught or killed, Jhunku battles against seemingly insurmountable odds to win a victory of his own. The film is an exciting action-drama, made more so by the fact that it is true.",7.3,1608,https://www.imdb.com/title/tt1785333/
Naseeb,0082797,1981,Action,Musical,Romance,Hindi,Amitabh Bachchan,Shatrughan Sinha,Rishi Kapoor,NA,NA,NA,"Naseeb, a story of destiny and fate, begins with a lottery ticket. A drunk who cannot pay his tab trades his 'winning' ticket to the waiter, Namdev (Pran), instead. Namdev decides to share this ticket with his three friends Damu (Amjad Khan), Raghu (Kader Khan) and Jaggi (Jagdish Raj). But when it turns out to actually be a winner, Damu and Ragu turn on the other two, murdering Jaggi and framing Namdev. Namdev goes on the run but Raghu and Damu intervene and throw him over a bridge into a river and Namdev is presumed dead. However he is rescued by a don (Amrish Puri) but no one is aware he is alive. Fast forward to ten years later - Damu and Raghu have used their stolen lottery money to build a fabulous hotel and make millions becoming very successful businessmen. Damu has used a share of his money to send his only son, Vicky (Shatrughan Sinha) to school in England. They have even employed Namdev's oldest son Johnny (Amitabh Bachchan), Vicky's best friend, as a waiter in the hotel. By coincidence (or by fate!) Johnny and Vicky who are the best of friends fall in love with the same beautiful singer, Miss Asha (Hema Malini). Julie (Reena Roy) is a childhood friend of Vicky's who is in love with Vicky, but he only sees her as a friend. When Johnny discovers this, he and Julie sacrifice their own love to ensure that Vicky and Asha get together. At the same time, John's younger brother Sunny (Rishi Kapoor) has fallen for Asha's younger sister, Kim (Kim). Kim and Asha also happen to be the daughters of Jaggi, the man Namdev supposedly murdered. Namdev returns soon after and plans to take revenge against Damu and Raghu for separating him from his two sons Johnny and Sunny. The lives of all these characters become inter wined and Naseeb becomes a poignant story about love, friendship, sacrifice, deceit, revenge and above all, destiny.",7.1,1639,https://www.imdb.com/title/tt0082797/
Waqt Hamara Hai,0290331,1993,Action,Comedy,Romance,Hindi,Akshay Kumar,Sunil Shetty,Ayesha Jhulka,Suresh Mayekar,Anand Sawant,NA,"Two friends Vikas Kumar Sabkuchwala and Sunil Choudhary decides to arrange the fake kidnapping of the two girls Ayesha and Mamta; they are in love with; so as to convince the girls father that they can make good son-in-law as well as meet with his demands at the same time. Only to learn that there plans goes hay-wild when the girls are kidnapped by international terrorist, Colonel Chikara - which changes their lives forever.",6.0,1524,https://www.imdb.com/title/tt0290331/
Zameen,0382385,2003,Action,Adventure,Thriller,Hindi,Ajay Devgn,Abhishek Bachchan,Bipasha Basu,Gagan,Sayyed,NA,"Islamic terrorists, backed by Pakistan, boldly attack the Indian Parliament building. The Indian army assigns this matter to Colonel Ranvir Singh Ranawat, who along with his men, apprehends and arrests the ring-leader Baba Zaheer Khan. The Colonel takes one of his subordinates, Jaideep Rai, to task as nine soldiers were killed due to his negligence, and asks him to resign. An Islamic terrorist group, Al-Tahit, recruits a group of men to try and spring Baba from prison, albeit in vain as their plans are thwarted by Jaideep, who is now the ACP in Mumbai. On the run from the Police, this group hijacks an Indian Airlines plane, en-route from Mumbai to Kathmandu, with Jaideep's wife, Nandini, an In-Flight Supervisor, on board. The plane, with 107 passengers and crew, is re-routed to Kazan in Pakistan Occupied Kashmir where they are met with more armed terrorists as well as the Pakistani army. Together they demand the release of Baba Zaheer in exchange for the lives of the passengers. The Army and Police in India collaborate and both Ranvir and Jaideep are asked to work together. Ranvir is weary of Jaideep's capabilities, and Jaideep is investigating Ranvir and his men - who are suspected of supplying arms and munitions to terrorists and Pakistanis. The duo nevertheless work out a plan to free the hostages and apprehend the terrorists. What they do not know is that their plan has already been compromised, and they may well be headed to their respective deaths.",5.3,1514,https://www.imdb.com/title/tt0382385/
Koshish,0215911,1972,Drama,NA,NA,Hindi,Sanjeev Kumar,Jaya Bachchan,Asrani,NA,NA,NA,"Romantic drama spaning nearly 20 years involving a deaf-mute couple, Haricharian and Aarti. Deaf and dumb bicycle messenger Haricharian meets equally deaf Aarti, and persuades her to go to sign language school to communicate with her mother and brother. The courtship leads to marriage and ultimately a child born to them. Years later, after the death of Aarti from a brief illness, Haricharian's teenage son tries to deal with the after effects as well as his history of being raised by two deaf parents when he begins courting another young girl who also happens to be deaf.",8.6,1567,https://www.imdb.com/title/tt0215911/
Aarzoo,0284811,1999,Drama,Romance,NA,Hindi,Madhuri Dixit,Akshay Kumar,Saif Ali Khan,Ilyas Khan,Menon Mohd. Yusuf,NA,"Dayashankar witness the gun down of his friend Rajpal by his very own brother, Kalishnath. He then promises to rise his son, Amar and gets him marry to his only daughter, Pooja. 20 years later he is prepared to fulfilled his promise but Pooja confesses of her love with an airline pilot, Vijay. Dayashankar is not willing to accept this but changes his mind when Amar convinces him and the marriage of Pooja and Vijay is celebrated. A few days later Vijay goes for a flight whereby he meets with an accident and is believed to be dead. As for Pooja; she re-marries Amar and give birth to a child. It is not long after Vijay returns and gets to learn that his accident was planned. He must now find out who planned his death, the reason(s) behind and if at all he can get his revenge.",5.4,1513,https://www.imdb.com/title/tt0284811/
Pakeezah,0067546,1972,Musical,Romance,Drama,Urdu,Ashok Kumar,Meena Kumari,Raaj Kumar,S. Bihari,Marutirao V. Kale,S. Manzoor,"Pakeezah is the story of a beautiful courtesan named Sahibjaan who is unable to break away from the cycle of prostitution until a young forest ranger named Salim falls in love with her enthralling beauty and innocence. Unfortunately, his wealthy parents are against their union.",7.3,1580,https://www.imdb.com/title/tt0067546/
Ab Tumhare Hawale Watan Saathiyo,0397882,2004,Action,Drama,War,Hindi,Amitabh Bachchan,Akshay Kumar,Bobby Deol,Rajan Kumar,NA,NA,"Major General Amarjeet Singh (Amitabh Bachchan) is a dedicated officer for the Indian army. His son Lieutenant Commander Vikramjeet Singh (Bobby Deol) follows in his footsteps and joins the army. Amarjeet is extremely proud of Vikramjeet but tragedy strikes when Vikramjeet is killed in action. Many years pass, Vikramjeet's son Captain Kunal Singh (Bobby Deol) joins the army but has no intentions of remaining there. He instead plans to leave, settle abroad and earn lots of money. Amarjeet is disappointed with Kunal as he hopes his grandson would do something to honour his deceased father. Kunal comes across a desert party and sees Shweta Bhansali (Divya Khosla). It is love at first sight for him but she totally ignores him and does everything to avoid him. However she is doing this for a reason- she was once married. Shweta fell in love and married Major Rajeev Singh (Akshay Kumar), unfortunately he was deployed for action on his wedding day and he had to leave his newly wed bride. That was the last time she saw him. Rajeev has in fact been captured by Pakistani officers, when he refuses to give info on a military operation he is tortured. Eventually Rajeev and other POW's manage to escape.",4.6,1550,https://www.imdb.com/title/tt0397882/
Ramayana: The Legend of Prince Rama,0259534,1992,Animation,Action,Adventure,English,Bryan Cranston,Arun Govil,Edie Mirman,NA,NA,NA,"The fantastic story of Rama, a young prince who has been banished to the forest by his mother-in-law. He is under the protection of his wife Sita and his brother Lakshman. When a powerful demon king Ravan abducts Sita, Rama reduces into tears and sorrow but he stays strong and fights. He must fight warrior demons, control his sorrow and fight until his wife is free.",9.0,2810,https://www.imdb.com/title/tt0259534/
Chaalbaaz,0122427,1989,Action,Comedy,Drama,Hindi,Sridevi,Sunny Deol,Rajinikanth,Ajit Patnaik,NA,NA,"Anju and Manju, identical twins separated at birth. Born to a rich father who is paralyzed, they are brought up in totally contrasting environments. Anju is brought up in her father's house, bullied by her stepmother and her brother. She is constantly terrorized by them and often ends up in tears. Manju is a street smart girl, dancing in a hotel and ready to take on the world. They accidentally exchange places; Anju lands up in Manju's house and Manju in her father's palatial house. She takes up cudgels on behalf of the down trodden and soon discovers that she has a twin. She soon turns tables on Hattangadi and Kher.",6.8,1545,https://www.imdb.com/title/tt0122427/
Tum Mile,1522329,2009,Drama,Romance,NA,Hindi,Emraan Hashmi,Soha Ali Khan,Prerna Chawla,Chanchal Bisht,NA,NA,"On a flight to Mumbai, Akshay meets with his wealthy ex-girlfriend, Sanjana, who is in the company of another male, Rajeev. He, a struggling artist, recalls how he met her in Cape Town and their moving in together. Differences crop up, and get worse, when he does not meet with her busy dad, leading to their taking different paths. After the plane lands they head out to their respective destinations - little knowing the danger that awaits them after the city experiences life-threatening heavy rains and floods.",5.0,1589,https://www.imdb.com/title/tt1522329/
Talaash: The Hunt Begins...,0338477,2003,Action,Drama,Mystery,Hindi,Rakhee Gulzar,Akshay Kumar,Kareena Kapoor,NA,NA,NA,"After receiving pardon from his jail term Babu return home to find that his family consisting of his wife, Purnima, his son, Arjun and daughter Pooja are in a destitute way of living which then pushes him to release information to the police that he were concealing as his three gangster bosses Chhote Pathan, Rajoo Singh and D.K. Sharma fail to carry out their promise of taking care of his family. The duo then retaliates by beheading Babu in the presence of Purnima and in the process abducting Pooja resulting in Purnima losing her senses. 10 years later Arjun hopes to re-unite his mother with her daughter and goes about a quest to look for his sister but in order to make this possible he must first overcome all obstacles placed in his way by the three gangsters.",4.7,1448,https://www.imdb.com/title/tt0338477/
Ahista Ahista,0831840,2006,Drama,Romance,NA,Hindi,Abhay Deol,Soha Ali Khan,Shayan Munshi,NA,NA,NA,"For a fee of Rs.200/- Ankush Ramdev acted as one among four witnesses to couples who come to register their marriages at the Registrar of Marriages in Dariyaganj, Delhi. One day he comes across a single woman from Nainital and offers his services, but the girl tells him that she is waiting for her to-be groom, Dheeraj Ansaria. At the end of the day, when he does not show up, Ankush feels sorry for her, Megha Joshi, and offers to assist her until he gets back. They spend the night at a Dargah, and then go to wait for Dheeraj, who does not show. A penniless and tearful Megha now asks Ankush to help, he helps her again, and falls in love with her, so much so that he considers learning English and re-locating to Bombay. Then he comes across a young man, who later identifies himself as Dheeraj, who is desperately looking for his bride-to-be. Watch what Ankush does or does not do to assist Dheeraj.",7.0,1539,https://www.imdb.com/title/tt0831840/
Indu Sarkar,6620324,2017,Drama,Thriller,NA,Hindi,Kirti Kulhari,Tota Roy Chowdhury,Neil Nitin Mukesh,Anil Gunjal,NA,NA,NA,6.0,1500,https://www.imdb.com/title/tt6620324/
Gümüs,0441924,2005,Drama,Family,Romance,Turkish,Kivanç Tatlitug,Songül Öden,Güngör Bayrak,NA,NA,NA,"After the death of his girlfriend in a car accident, Mehmet's grandfather suggests that he marry Gumus, who has loved Mehmet since childhood. Initially happy about the marriage, Gumus despairs when she realizes that his heart is not in it. Eventually Mehmet falls in love with her, and her dream comes true.",5.7,1613,https://www.imdb.com/title/tt0441924/
Arjun: The Warrior Prince,2404027,2012,Animation,Action,Adventure,Hindi,Yudhveer Bakoliya,Ashok Banthia,Ravi Khanvilkar,Shama Shah,NA,NA,"Legend knows him as an archer of unwavering focus, the soldier who fought a battle in his own heart before taking up arms against his enemy. This is the untold story of Arjun, hero of the Mahabharata. A precocious talent plunged from boyhood and innocence into a murky world of deceit and betrayal, coming of age to become the most powerful warrior of his time. From the dusty plains of Hastinapur to the icy peaks of the Himalayas, Arjun: The Warrior Prince is the story of a man discovering what it takes to be a hero.",6.9,1599,https://www.imdb.com/title/tt2404027/
Guest iin London,6173826,2017,Comedy,NA,NA,Hindi,Kartik Aaryan,Kriti Kharbanda,Paresh Rawal,Ias Balaskas,NA,NA,NA,5.5,1863,https://www.imdb.com/title/tt6173826/
Boom!,0062751,1968,Drama,Thriller,NA,English,Elizabeth Taylor,Richard Burton,Noël Coward,Ron Grundy,Jill Oxley,Jorie Pepper,"Movie version of playwright Tennessee Williams' ""The Milk Train Doesn't Stop Here Anymore"" involves very wealthy Flora ""Sissy"" Goforth (Dame Elizabeth Taylor), supposedly dying, and living in a large mansion on a secluded island with her servants and nurses. Into her life comes a mysterious man, Christopher Flanders, a.k.a. ""Angelo Del Morte"" (Richard) and The Witch of Capri (Noël Coward). The mysterious man may or may not be ""The Angel of Death"".",5.6,1509,https://www.imdb.com/title/tt0062751/
Let's Bring Our Heroes Home,0387989,2004,Action,Drama,Thriller,Hindi,Amitabh Bachchan,Sanjay Dutt,Akshaye Khanna,Sukant Gantayat,Ashish Rawat,Gantayat Sukant,Major Ranvir Kaul (Amitabh Bachchan) is a POW who was captured along with over 30 soldiers by Pakistani soldiers in 1971 during the war between India and Pakistan. 33 years later Ranvir's son Gaurav (Akshaye Khanna) decides to go on a rescue mission to Pakistan and bring back his father who he has not seen since he was a child. Helping him on his mission is Khan (Sanjay Dutt) who had successfully escaped from the same prison.,6.1,1449,https://www.imdb.com/title/tt0387989/
Poster Boys,6352548,2017,Comedy,NA,NA,Hindi,Sunny Deol,Bobby Deol,Shreyas Talpade,Sreeja Banerjee,Sushmita Parhalkar,RajuKumar Sahani,"Three strangers Jagaavar Chaudhary a retired military officer, Vinay Sharma a school teacher and Arjun Singh a recovery agent are unknown to each other. Jagaavar Chaudhary's sister's engagement gets can celled, Vinay Sharma's wife threatens to divorce him and Arjun Singh's father in law to be disapproves of him for the hand of his daughter Riya. The reason is unknown to the three until they come across a poster promoting vasectomy which has them promoting vasectomy without their knowledge.",5.4,1493,https://www.imdb.com/title/tt6352548/
Policegiri,2861320,2013,Action,Comedy,Crime,Hindi,Sanjay Dutt,Prachi Desai,Prakash Raj,Onkar Khot,Jayashree Lakshminarayanan,NA,"Policegiri movie is the remake of Tamil movie Sammy.Sanjay Dutt (Rudra) is playing the role of a rough neck cop with a bit of both the bad cop-good cop act which also gives comic touch in his character, whereas Prachi Desai (Sehar) will wear the image of a girl next door and is a software engineer who falls in love with Dutt and marries him.Rudra is a tough and charismatic Deputy Commissioner of police of a small town called Amalapur in Hyderabad.His mission statement is to, clean up the city of the scum of the earth and make sure that the public live in peace undisturbed.Seeing his macho looks, brave heart and honest nature, Sehar an unconventional beauty falls in love with him. But off the record, Rudra adapts a new policy of adjusting with the local goons so that he can serve the people in an effective way.Nagori Subramaniyam (Prakash Raj), is an underworld don(Kingmaker) who has the total control of Southern states, both in politics as well as Rowdyism.",4.1,1419,https://www.imdb.com/title/tt2861320/
Bade Dil Wala,0317117,1983,Drama,Action,Crime,Hindi,Rishi Kapoor,Tina Ambani,Sarika,Manas Biswas,Dilip Singh,NA,"Widower businessman Mr. Sinha lives a very wealthy lifestyle along with two daughters, Juhi and Reshmi. Both are of marriageable age and he wants them to get married to equally wealthy families. Juhi ends up falling in love with a middle-classed young man named Vijay Kumar Gupta much to the chagrin of Sinha, who refuses to bless the couple, compelling them to elope. Years later Vijay and Juhi become parents to a young boy, Munna, Sinha forgives them and asks them to return home. The train they were traveling in meets with an accident and amongst the survivors are Vijay and his son. A grieving Sinha welcomes Munna and Vijay, treats Vijay as his son, lets him run the business as well as decides to make him the heir to his wealth and estate. When Reshmi returns home, she is apprehensive of Vijay, at first, then falls in love with him. Watch what happens when a man named Dr. Joshi brings an amnesiac Juhi home, and the impact this will have on everyone, especially when they find out that Dr. Joshi knows a dark secret about Vijay - as he is an ex-convict, jailed for Theft, and who is now on the run from the Police for murder.",6.3,129,https://www.imdb.com/title/tt0317117/
Shabd,0409527,2005,Drama,Thriller,NA,Hindi,Sanjay Dutt,Aishwarya Rai Bachchan,Zayed Khan,Vanita Omung Kumar,Rahul Kurup,Machhindra Shinde,"A story of Shaukat, a gifted writer who's reeling from the failure of his last novel. Antara, his reserved and sensitive wife supports him indisputably. To regain his command on writing, Shaukat decides to incorporate his story into his real life and subsequently slot the twists and turns of the real life incidents into his story.",5.1,1396,https://www.imdb.com/title/tt0409527/
Fight Club: Members Only,0456413,2006,Action,Crime,NA,Hindi,Sunil Shetty,Sohail Khan,Zayed Khan,Sheetal Duggal,Abhijit Khatu,NA,"Four friends Vicky, Karan, Somil and Diku is a constant endeavor to help each other, get entangled in a web of incidents, some romantic, many funny and all that test the extremes of their friendship. These four friends who could be mistaken for brothers; offer an example of wonderful camaraderie, all throughout a journey with numerous highs, twists and dark turns. An exciting journey is accelerated when Vicky stumbles upon the design of a Fight Club. A club which gives people a platform to score with their enemies in a atmosphere of fun, action and excitement. Amidst the on-going fun, team fight club get entangled in affairs of the heart and mind with Anu and Shonali which thicken their bonds tighter and make them travel to Delhi to look after a nightclub, 'Crossroads', which is in the eye of a storm created by Delhi's most dangerous gang lords. Gang lords who kill to survive! In the ongoing ever-increasing drama, the ex-king pin Anna's brother Mohit , gets killed. This fills Anna with vengeance, the situations take an ugly turn, time calls for a clash, Dinesh a merciless soul, masterminds the plan of a killing. His brother Sandy gives him strong company as always. Team Fight Club calls on their ace, Sameer, a power packed bouncer to tilt the balance in their favor. In the puffed up atmosphere of fists and fights Sameer finds love in the name of Komal. Now, in a strange new city, these five boys from Mumbai experience love, passion and also the worst enemies in the form of gang lords that one can even imagine.",3.3,1453,https://www.imdb.com/title/tt0456413/
Aandhi,0178186,1975,Drama,Romance,NA,Hindi,Suchitra Sen,Sanjeev Kumar,Om Shivpuri,Ibrahim Mamoo,NA,NA,"J.K. is a hotel Manager in a scenic location in India. One day he gallantly comes to the rescue of a drunk daughter, Aarti, of a politician, and chooses to be discrete about it. When she recovers, she and he fall in love; get married in a small marriage ceremony, have a daughter, and thereafter differences arise to such an extent that they decide to separate. Years pass J.K. and Aarti meet again when she is an established politician, both are still attracted to each other, but she does not want her name to be tarnished and stigmatized as a ""separated"" woman. Songs including ""Is mod se jaatey hai""; ""Tere bina zindagi Se shikva toh nahin;"" and ""Tum aa gaye ho"" noor aa gaya hai"" sung by Kishore Kumar and Lata Mangeshkar.",8.1,1446,https://www.imdb.com/title/tt0178186/
Only You,0244794,1999,Romance,Drama,NA,Hindi,Sanjay Kapoor,Priya Gill,Sushmita Sen,NA,NA,NA,"Sirf Tum revolves around Deepak, an ordinary young man with a big heart, and Aarthi, an attractive, middle class girl. While in Dehli, Deepak finds a lost handbag belonging to Aarthi. Returning it to her, Deepak begins writing her on a regular basis. Eventually, the two fall in love. While exchanging letters, the two meet each other at random times but both have no idea who the other is. The necessary plot twist comes in the way of Neha, Deepak's boss, who falls in love with him and tries to woo him. The rest of the movie concentrates on whether Deepak rejects the advances of Neha and meets Aarthi.",6.1,1465,https://www.imdb.com/title/tt0244794/
